CRN,first,last,company_name,employed_since,EDUCATION,no_of_connections,social_sentiment 
4002495256,Cole,Sanders,"Hegmann, Beatty and Funk",2011,1,697,1
6926406186,Brian,Matthews,Bosco-Fritsch,2017,1,249,1
4902136473,Frances,Ortega,Bauch Inc,2014,1,71,-1
7486965393,Elva,Floyd,Bradtke and Sons,2013,1,465,0
6061461094,Florence,Parks,"Lind, Von and McGlynn",2016,1,348,0
3154806711,Owen,Beck,"O'Keefe, Pfeffer and Kling",2015,2,243,-1
8881613543,Wesley,Medina,"Witting, Casper and Murray",2015,2,29,-1
4802530371,Harriet,Sharp,Hoppe and Sons,2015,2,591,1
5671382336,Frank,Townsend,"Hegmann, Hamill and Gaylord",2014,1,745,0
9915026263,Jordan,Hines,Crist-Schumm,2013,2,447,0
2501938872,Gabriel,Reid,Runolfsdottir and Sons,2017,1,114,0
7208681472,Lloyd,Davis,Upton LLC,2015,2,609,0
8022169016,Millie,Hodges,Steuber-Crona,2014,3,793,-1
7645624836,Todd,Sims,"Gislason, Tillman and Friesen",2012,3,683,0
5504566954,Scott,Knight,Johnson-Hoppe,2013,2,578,1
1779704439,Jackson,Tyler,Kshlerin-Steuber,2012,1,221,0
229725798,Cory,Reeves,"Haag, Bernier and Shanahan",2012,1,808,1
9562717474,Ophelia,Farmer,"Ratke, Jast and Keeling",2017,2,459,-1
8477376706,Lottie,Pittman,"Pouros, Rohan and Weissnat",2015,1,204,0
8535316229,Emily,Burke,"Kreiger, Koepp and Farrell",2012,1,490,1
7612115530,Noah,Singleton,Goldner-Kutch,2011,3,155,0
2442550003,Joe,Patton,"Mueller, Pollich and Tromp",2014,3,198,1
6794924423,Lillian,Burgess,"Monahan, Koepp and Collier",2012,2,222,1
1024913751,Edith,Robertson,Nicolas and Sons,2017,3,444,-1
7213187603,Maria,Hill,Hintz-Thiel,2016,3,279,1
9899825629,Effie,Taylor,Sipes Inc,2012,2,74,0
3757543528,Nathaniel,Joseph,"Treutel, Wilderman and O'Keefe",2013,2,379,0
3563582873,Brandon,Aguilar,Lynch LLC,2016,2,935,1
7113591913,David,Rose,Heller-Hoppe,2014,2,832,1
7445631940,Jean,King,"Waelchi, Kris and Schultz",2011,3,739,-1
5946580005,Duane,Brown,"Shields, Schimmel and Koss",2014,1,748,-1
8990143139,Trevor,Harrison,Stracke and Sons,2016,2,3,1
9906965827,Blanche,Grant,Keebler and Sons,2014,2,715,0
9148084501,Claudia,Valdez,Senger-Baumbach,2015,1,883,1
4771077074,Mildred,Schultz,"Leuschke, West and Lueilwitz",2015,2,429,-1
7998577361,Belle,Myers,Schamberger and Sons,2012,2,524,0
4279047605,Carolyn,Ruiz,Huels-Schinner,2012,2,286,0
6620406384,Claudia,Boyd,Ruecker-Stehr,2013,2,683,0
882481562,William,Sandoval,Pagac-Bernhard,2014,1,476,-1
1905271433,Effie,Elliott,Okuneva Inc,2015,1,174,1
4980818432,Claudia,Mitchell,Pollich and Sons,2013,1,577,0
2818737244,Benjamin,Bridges,"McGlynn, Stamm and Kub",2011,2,379,0
3400386939,Miguel,Harvey,Batz-Larson,2011,3,342,1
7300422432,Isabella,Barton,Nolan-Quigley,2015,1,328,1
5346897008,Angel,Carpenter,"Bernhard, Bosco and Torphy",2013,1,289,1
7762432145,Patrick,Paul,Koss-Larson,2014,3,509,0
8106656747,Celia,Collins,Harris and Sons,2014,3,137,1
292545634,Hattie,Wolfe,"Bartoletti, Halvorson and Batz",2011,1,94,0
451056939,Brian,Cain,"Pagac, Crona and Sipes",2011,1,822,1
1169794971,Charlie,Simpson,"Kohler, Nolan and Little",2011,1,65,1
1362965281,Linnie,Vega,Paucek-Baumbach,2011,2,122,1
1349481770,Lucas,Figueroa,Shields-Cormier,2017,1,114,-1
9652015155,Marie,Wallace,Kerluke-Anderson,2014,2,473,1
5969093253,Ernest,Alexander,Senger Inc,2011,2,789,1
6962067332,Inez,West,Bradtke-Cole,2015,3,43,-1
3706186528,Ethan,Griffith,Bogisich LLC,2017,2,654,-1
904578051,Ada,Yates,Simonis LLC,2014,1,163,-1
7693121324,Nellie,Bush,Kemmer Inc,2014,3,598,1
6578641843,Tony,Dixon,Hammes-Boehm,2017,1,136,1
1781846328,Mattie,Wilkerson,Bosco-Kiehn,2013,1,735,1
9814443133,Jose,Tyler,Harvey and Sons,2011,1,777,1
4501938852,Amelia,Craig,Langworth-Greenholt,2012,2,129,0
8734388468,Ricardo,Gardner,Kunze-Schaden,2011,4,657,0
2508867776,Rosa,Byrd,"Price, Hilpert and Pfannerstill",2011,1,49,0
8735698409,Zachary,Greer,Feil-White,2011,2,662,0
4535615953,Sarah,Park,Smitham-Strosin,2013,1,356,1
7924565376,Luella,Fisher,Konopelski and Sons,2017,1,944,0
661479123,Winifred,Moreno,"Leuschke, Hauck and Eichmann",2014,2,191,-1
5342811784,Frank,Austin,Larson and Sons,2014,2,25,-1
3588008919,Emilie,Peters,Beatty-Pfeffer,2013,3,844,1
7901293052,Marcus,Chapman,"Spinka, Lebsack and Cummings",2014,2,856,1
8825824791,Etta,Scott,Daugherty and Sons,2012,2,790,1
8343281444,Fanny,Ferguson,"Lynch, Wiza and Reynolds",2015,2,867,0
615295143,Gene,Quinn,Ankunding Group,2012,2,525,1
2529930224,William,Potter,Fahey and Sons,2013,1,516,1
3442464410,Adeline,Cook,Smith-Dietrich,2017,3,392,-1
9111398111,Iva,Montgomery,Balistreri-Gibson,2017,1,253,1
4377893578,Herbert,Bishop,Gutmann LLC,2015,2,978,0
7450612357,Vincent,Edwards,Smitham-Jast,2013,2,932,0
3263986605,Mike,Pearson,Dach Inc,2017,3,445,1
4636621630,Kate,Leonard,Koss Inc,2014,1,477,0
4964102590,Adrian,Simpson,"Balistreri, Fay and Armstrong",2011,2,132,1
786003394,Alejandro,Ingram,Fadel Inc,2012,2,891,-1
9095500312,Myrtie,Hodges,Stanton-Mann,2016,3,198,-1
8576497405,Myrtle,Burton,Vandervort and Sons,2015,2,534,1
717352322,Leon,Cooper,Muller-Hills,2015,2,899,0
3336030875,Mary,Reid,Morissette-Turcotte,2014,1,624,1
2065021714,Ella,Wong,Spinka Inc,2012,1,600,-1
2668070186,Beulah,Mathis,Balistreri-Lindgren,2017,3,361,-1
8168516223,Jonathan,Dunn,Halvorson-Goyette,2016,1,503,-1
3132549395,Rose,Conner,"Hammes, Witting and Lueilwitz",2016,1,632,1
8814499603,Raymond,Watts,"Treutel, Langosh and Wolf",2012,2,984,-1
2396465588,Marc,Snyder,Swaniawski-Effertz,2014,2,821,1
2604799126,Estelle,Saunders,"Farrell, Hettinger and Doyle",2011,1,219,1
9396476035,Jimmy,Fields,"Schneider, Considine and Graham",2013,3,472,0
9362407920,Annie,Brooks,"Dach, Ritchie and Wiza",2015,3,783,0
3099987853,Agnes,Cortez,Brekke LLC,2013,2,839,1
6704851293,Vernon,Burns,Waelchi Group,2017,3,483,-1
4441963877,Walter,McKinney,"Kerluke, Hand and Kerluke",2017,2,627,1
5625997553,Christine,Figueroa,Sawayn-McKenzie,2015,2,516,0
6857231756,Wesley,Welch,Emmerich-Okuneva,2012,3,973,-1
8598821868,Dennis,Holt,"Beahan, Predovic and Heidenreich",2011,1,303,-1
4326001293,Elsie,Perry,"Hermann, Rath and Waelchi",2011,1,440,1
1372587251,Nora,McGuire,Schiller Group,2015,1,476,0
8177269604,Willie,Becker,Robel-Ankunding,2013,1,213,0
6600416493,Nellie,Walsh,Reichel-McGlynn,2014,1,814,0
9933618784,Louise,Klein,Wiza-Stehr,2013,2,476,-1
207010660,Sophia,Kelly,Mayer and Sons,2013,1,86,1
6205240767,Larry,Howard,Krajcik-Swift,2012,1,683,0
4100144717,Josie,Mann,Lubowitz Group,2015,1,892,1
8793148013,Gene,Moss,Schneider Group,2016,1,195,0
556547859,Jessie,Bishop,Goodwin LLC,2013,2,765,1
6008532249,Gilbert,Blair,Lebsack-Gaylord,2014,1,104,1
4906794845,Ray,Manning,Hagenes LLC,2017,1,849,0
6175403136,Elsie,Cook,Monahan-O'Kon,2013,1,447,-1
9275892397,Leila,Figueroa,"Larkin, Mante and Crona",2014,2,662,0
4619293733,Alta,Phillips,Corwin-Harris,2011,2,567,1
8891501783,Mike,Dawson,Raynor and Sons,2013,3,732,-1
3067304541,Gabriel,Nunez,Jaskolski-Bradtke,2012,1,795,1
7110780100,Lettie,Ellis,Spencer-Weimann,2012,1,313,-1
6394177691,Maria,Davidson,Haag LLC,2011,1,695,1
8664196822,Cynthia,Hoffman,"Grant, Kautzer and Satterfield",2011,1,137,1
4838166434,Brandon,Alvarez,Kreiger-Schmitt,2016,2,468,1
6615176293,Jerome,Stevenson,Roberts LLC,2016,1,897,-1
6280940683,Anthony,Hunt,"Doyle, Spinka and Rempel",2011,3,696,1
2377577378,Owen,Richardson,Ward-Bruen,2013,2,912,1
7440557388,Elnora,Hodges,"Welch, Dach and Schmitt",2013,1,338,-1
2966723911,Esther,Schwartz,Mayer-Hills,2015,3,995,1
169653931,Clarence,Burns,Gutkowski-Bogisich,2016,2,47,1
5060015392,Glenn,Klein,"Towne, Brekke and Dare",2011,1,230,1
7060509164,Troy,Chapman,O'Conner Inc,2016,3,824,0
9721205480,Leo,Patrick,Oberbrunner-Beatty,2014,1,472,-1
3554460056,Scott,Austin,Hessel and Sons,2011,1,68,-1
7498930634,Tommy,Zimmerman,Reichert Group,2014,2,224,0
8680010357,Ethel,Daniels,"Howe, Ratke and Pfannerstill",2011,3,663,1
6674829019,Sean,Ballard,Harris Inc,2012,1,414,1
6668886535,Margaret,Lyons,Hackett-O'Keefe,2016,2,760,1
8786869895,Vernon,Roberts,"Thompson, Jacobi and Hermann",2013,2,329,1
4547628409,Maurice,Hale,Bins and Sons,2015,1,322,-1
7850874240,Cole,Benson,Durgan-Cassin,2017,2,739,1
6687187417,Bryan,Ryan,"Schoen, Fay and Oberbrunner",2014,1,45,1
6814740687,Carlos,Williamson,Rempel-Bogan,2017,6,986,1
8790324643,Lina,Jenkins,"Weber, Murray and Botsford",2014,1,456,1
4400827654,Norman,Massey,Von LLC,2016,3,556,-1
6057111138,Bradley,Pratt,"Vandervort, Hansen and Dickens",2015,2,499,0
672003490,Lora,Holloway,"Swaniawski, Krajcik and Hoppe",2013,2,245,0
3866758548,Evan,Ford,"Hickle, Batz and Friesen",2011,5,708,1
1382701410,Jay,Luna,Ryan Inc,2011,1,383,0
9564657087,Isaac,Jackson,Cartwright Group,2015,3,269,0
4778761236,Lewis,Ellis,Senger Group,2017,3,901,1
8058137999,Eunice,Roberson,Will-Weissnat,2012,3,48,1
6411156125,Essie,Bass,"Robel, Bergstrom and Hintz",2011,1,264,-1
5919572548,Alex,Reyes,Ruecker Group,2013,3,953,1
6195040013,Adam,Morris,Keebler-Mann,2016,2,378,0
2771148664,Verna,Ramsey,Hirthe Inc,2017,2,459,1
7556549718,Jessie,Phelps,Mann-Morar,2016,3,556,0
1341334565,Glen,Nash,"Bahringer, Weber and Shanahan",2016,2,421,0
6064363721,Landon,Rogers,"Prohaska, Ritchie and Senger",2016,2,883,1
5908447880,Mina,Howard,"Maggio, Gulgowski and Osinski",2016,2,86,0
3131263282,Gene,Roberts,"Schmeler, Flatley and Kohler",2012,2,953,0
4920123308,Mark,Powell,Ebert Group,2011,2,224,1
7371780767,Sophie,French,Pouros-Kunze,2016,2,15,0
6615439836,Vera,Barker,Grant LLC,2017,2,88,1
549673256,Sylvia,Hernandez,Kertzmann-Hoeger,2012,1,757,1
5220047836,Nina,Farmer,"Emmerich, Swaniawski and Stroman",2011,3,669,0
7370425475,Cameron,Fuller,Bradtke LLC,2012,2,605,1
8537261936,Herbert,Potter,Yundt LLC,2011,1,647,1
5365277485,Katherine,Steele,"Koepp, Cummings and Wilderman",2017,2,644,1
557896884,Teresa,Baldwin,"Ziemann, Schaden and Ankunding",2016,2,564,-1
5185739795,Jon,Norris,"Hane, Klocko and Grimes",2015,1,125,-1
2924865486,Alberta,Wolfe,"Crooks, Glover and Daugherty",2015,2,525,-1
6188350491,Logan,Owen,Sauer-D'Amore,2015,2,186,1
8414441286,Leon,Page,Tromp LLC,2014,1,182,0
6990772919,Angel,Carroll,Wintheiser Inc,2017,3,954,-1
2403222847,Violet,Soto,Kulas Group,2015,2,927,0
749973190,Victor,Evans,Upton-Cartwright,2012,2,970,-1
7360447498,Bryan,Reynolds,Stamm-Considine,2014,2,677,1
6507950740,Mathilda,Little,"Kilback, Wintheiser and Harvey",2014,2,687,0
3824307802,Ethan,Alvarado,Brakus-McCullough,2011,1,524,1
1205761619,Aiden,Hines,"Boehm, Anderson and Blanda",2014,3,728,0
411547521,Johnny,Carson,"Reilly, Volkman and Roob",2012,1,606,1
3406095023,Katharine,Maxwell,Klocko Inc,2013,2,296,0
9663240537,Eunice,Hale,"Kulas, Leannon and Carter",2011,1,397,1
654687848,Marvin,Neal,Brown-Runolfsdottir,2011,1,271,0
2694562144,Nancy,Frazier,Zemlak LLC,2013,2,719,-1
1981709287,Bess,Houston,"Grady, Cronin and Bogan",2013,1,820,1
627221062,Dorothy,Mack,Hamill-Lang,2013,3,682,-1
8604505788,Estella,Martinez,Nitzsche Inc,2014,1,419,-1
1000270838,Myra,Daniel,Crooks Group,2014,3,722,0
8834687631,Chester,French,"Cormier, Schaefer and Jacobson",2011,3,855,1
3082648413,Sallie,Fox,Morar-Keebler,2014,2,703,-1
3540804332,Katharine,Perez,"Hudson, Torp and Ondricka",2012,1,169,-1
143469954,Gene,Harvey,Thompson-Lowe,2017,2,904,-1
7514572395,Katie,Pratt,Armstrong-Lemke,2014,2,347,-1
7246804394,Harriet,Simpson,Stanton and Sons,2011,1,555,-1
6216525062,Leo,Gonzalez,Boehm LLC,2012,1,64,1
3984656885,Angel,Mann,Leannon LLC,2015,2,803,-1
7285098316,Claudia,Morgan,"Cremin, Little and Quigley",2016,1,634,1
2322921578,Lily,Warren,Dach-Lemke,2012,1,752,1
8872838885,Herbert,Harris,"Maggio, Gorczany and Quitzon",2015,1,214,0
2414825938,Landon,Henderson,"Gottlieb, Swift and Dicki",2014,1,938,-1
545622246,Elnora,Patton,"Dickinson, Ledner and Stracke",2012,1,228,0
4167941565,Kyle,Casey,Bergnaum and Sons,2013,3,364,-1
8047172731,Milton,Cortez,"Lebsack, Rolfson and Tromp",2015,1,758,-1
7661866301,Josie,Simmons,"Schumm, Kovacek and Bahringer",2012,1,529,-1
2209240339,Dean,Jackson,"Gerlach, Leuschke and Frami",2016,2,585,0
1512545693,Mathilda,Rose,VonRueden-Collins,2016,1,81,1
1769619672,Richard,Wilkerson,"Collins, Huel and Lueilwitz",2011,3,838,1
5823589611,Martha,Fields,Connelly Inc,2013,1,827,-1
9225063269,Ralph,Bryant,Barton-Wuckert,2015,2,478,-1
6204273915,Jessie,Lloyd,Altenwerth and Sons,2014,1,554,-1
4549369044,Josie,Robinson,Casper Inc,2012,2,72,1
5390465823,Billy,Floyd,Abshire Group,2013,2,316,-1
9787727983,Frances,Cain,Beier and Sons,2014,2,230,-1
5200296901,Jon,Daniels,Streich-Casper,2015,1,773,1
3480497841,Dale,Warner,Lindgren-Mosciski,2011,1,479,1
9948895628,Johnny,Ryan,"Haag, Glover and Zulauf",2013,2,417,-1
8759463499,Joseph,Potter,Kuvalis-Metz,2013,5,259,1
5970669471,Tony,Higgins,Rutherford Inc,2013,1,494,1
3634666739,Josephine,Bowman,"Romaguera, Quitzon and Reichert",2011,1,234,0
6900975880,Julia,Jimenez,Lindgren-Kozey,2013,2,398,-1
4645740339,Lucille,McDonald,Renner-Hettinger,2016,2,13,0
7238420144,Lena,Newman,Johnson and Sons,2014,3,545,0
7004369019,Flora,Larson,Greenfelder LLC,2012,2,565,1
7028697926,Winnie,Bridges,Corwin-Prosacco,2013,1,935,1
3269857774,Earl,Ray,"Stamm, Hyatt and Lubowitz",2011,1,707,-1
5743878110,Leonard,Jones,Cruickshank LLC,2011,2,458,1
444209630,Cordelia,Howell,"Weimann, Thiel and Okuneva",2016,2,323,1
654877776,Arthur,Nelson,Fadel LLC,2012,3,877,1
425911333,Harry,Alvarez,"Dickinson, Stokes and Rohan",2012,1,347,1
8537983241,Dorothy,Austin,Rice-Rutherford,2017,2,441,1
9463224488,Amy,Simpson,"Towne, Davis and Walker",2017,1,896,1
8210647337,Maud,Harmon,"Weimann, Wolf and Reinger",2013,1,848,-1
9700461644,Logan,Poole,"Frami, Lind and Waelchi",2012,3,744,0
1027241285,Adam,Powell,Nitzsche-Botsford,2015,2,913,1
9838487646,Bill,Wagner,Gleichner-Reilly,2015,1,416,0
4553837612,David,Simon,"Conn, Russel and Grimes",2013,1,278,1
7329050718,Juan,Jefferson,Kub-Hansen,2012,1,827,1
9203095001,Myra,Montgomery,"Considine, Wisozk and Wolf",2014,2,310,-1
4157675872,Lela,Morales,Stracke Inc,2013,2,388,-1
6271965132,Delia,Fernandez,Conroy-McKenzie,2013,1,175,0
4968579679,Stella,Freeman,Hermann-Kihn,2013,2,903,-1
6504107864,Glen,Waters,Abernathy-Pfeffer,2015,2,279,1
8898273796,Cory,Park,Gulgowski-Runolfsson,2015,1,390,-1
3460748976,Steven,Walters,Conn Inc,2017,3,329,0
3974683298,Matilda,Rowe,"Huel, Champlin and Mills",2011,3,617,0
7999685762,Flora,Hayes,"McClure, Spencer and Daniel",2016,3,155,0
9415571103,Barbara,Parks,"Schowalter, Torphy and Wehner",2014,2,825,1
6414485561,Albert,Dennis,Quitzon Inc,2013,3,524,-1
1287368229,Madge,Holloway,Heaney Group,2014,3,451,1
5425822685,Sylvia,Cobb,Schoen-Kunde,2017,1,314,-1
7621079002,Minerva,Burgess,D'Amore LLC,2012,2,531,-1
7813124902,Manuel,Gibbs,Reilly-Boyle,2017,3,35,1
6767627771,Jonathan,Ortega,"Gerlach, Ruecker and Hermiston",2011,2,612,0
2490770936,Luella,Garner,"Barton, Gibson and Romaguera",2013,2,586,1
6768290972,Ralph,Tucker,Kutch-McLaughlin,2013,2,990,0
6036930358,Tommy,Rodriquez,Zulauf LLC,2016,1,699,1
1282291701,Marcus,Dennis,Torp Inc,2011,3,347,0
6646722808,Ryan,Andrews,"Ankunding, Marvin and Johns",2015,2,163,-1
2962977206,Kathryn,Walsh,"Dooley, Walsh and Gleason",2014,1,396,1
1106294406,Gerald,Allen,Wintheiser Group,2016,1,855,0
3847068109,Austin,Thornton,Gerlach-Bergstrom,2013,2,597,-1
1351976185,Mattie,Baldwin,Haley-Skiles,2016,2,963,1
6028378758,Robert,Graves,Herman and Sons,2012,2,380,1
2826659646,Edward,Adams,Mosciski and Sons,2011,1,797,0
3738964856,Callie,Swanson,Gutmann-Jacobs,2013,1,10,1
8634365748,Gilbert,Bowen,Koss-Connelly,2016,2,50,0
4533246231,Phillip,Craig,"Blanda, Pouros and Ward",2011,1,707,0
4453405898,Myra,Rhodes,Sauer-Quigley,2012,1,793,0
9282265792,Birdie,Ryan,Kirlin Inc,2016,1,75,1
5758524060,Donald,Diaz,Boyle-Emard,2013,1,346,-1
8131517837,Bernice,Roy,Rau Inc,2011,3,820,0
8831602221,Lottie,Blake,"Cole, Hermann and Cole",2013,3,162,1
2820965857,Lucile,Davidson,Schuppe-Pollich,2015,2,548,-1
9338940989,Norman,Poole,"Prohaska, Adams and Zieme",2017,2,322,-1
8456678280,Dollie,Wilson,"Bartell, Champlin and Bartell",2014,2,598,1
1429404324,Mollie,Morton,"Treutel, Wintheiser and Abbott",2011,3,441,0
712499195,Darrell,Watson,"Maggio, Runolfsson and Walsh",2017,2,444,-1
5857456622,Dale,Johnson,Barton-Bahringer,2012,3,817,1
5702029384,Randy,Goodman,"Konopelski, Schroeder and Collier",2015,1,788,-1
9462480615,Elijah,Moody,"Bergstrom, Zboncak and Schmitt",2012,1,656,1
3015931834,Christine,Castillo,"Wehner, Friesen and Smith",2013,2,507,-1
9031939116,Jim,Huff,Feest Group,2013,2,314,1
7572075497,Isabelle,Byrd,"Friesen, Carter and Swaniawski",2014,1,138,1
4699561439,Lewis,McDaniel,Greenfelder-Schaefer,2012,2,33,-1
6047833817,Bobby,Holt,Legros-Mann,2012,2,493,-1
77718484,Terry,Mann,Hoppe and Sons,2011,2,585,0
2595319115,Ada,Carter,Bednar Inc,2015,1,62,-1
3378596641,Ray,Cox,Lynch-Murphy,2016,2,107,1
873854914,Katie,Ward,Mueller-Keeling,2012,2,121,1
4820345929,Kyle,Ramirez,"Satterfield, Wunsch and Lehner",2013,1,609,1
4327974922,Brett,Roy,"Gulgowski, Conn and O'Kon",2013,1,59,1
1835032964,Bobby,Davidson,Rodriguez-Glover,2017,3,588,1
9136473984,Joseph,Garner,Kuphal Inc,2013,3,81,0
3921255333,Ryan,Peterson,"Vandervort, Lesch and Walter",2015,2,441,1
7895591768,Georgia,Patterson,Huels Inc,2013,2,987,-1
6553158176,Daisy,McCormick,"Schmeler, Yundt and Goldner",2017,2,732,0
8089493708,Iva,Marshall,"Hane, Collins and Rowe",2011,1,670,1
9722364397,Esther,Black,Beatty LLC,2015,1,530,-1
7916917996,Chris,Wong,Ruecker Inc,2014,2,195,-1
7534887350,Lucy,Thornton,Hessel Inc,2014,3,778,1
2791705739,Melvin,Hale,Tillman-Nicolas,2012,2,88,0
7377979198,Clara,Guzman,Beatty-Tillman,2014,1,532,1
793154687,Jeff,Hale,Zemlak-Hickle,2015,2,267,0
9512773758,Willie,Carroll,Mante-Hand,2016,2,906,1
7496509623,Earl,Colon,Mayert-Bashirian,2012,2,613,1
1847851215,Addie,Sanchez,"Morar, Reinger and Hintz",2013,1,641,1
995309033,Phillip,Lowe,Beahan-Gusikowski,2016,1,420,0
7069870256,Leila,Green,Turcotte LLC,2016,2,653,0
4728285551,Carl,Woods,Yost-Nitzsche,2012,1,732,0
9822002185,Celia,Garza,Hilpert-Orn,2014,2,604,0
9252482717,Louisa,Hill,Wilkinson Inc,2017,2,734,1
5786859440,Nannie,Nelson,"Rempel, Huels and Rolfson",2011,1,186,0
1180959521,Brett,Griffin,"Botsford, Schiller and Schiller",2015,2,327,-1
4956917769,Sue,Wilkerson,Shanahan-Kozey,2017,2,569,-1
186553594,Lily,Reed,Kertzmann-O'Connell,2015,2,23,0
9797391549,Willie,Cummings,Wisozk-Cormier,2011,2,52,1
7978261684,Lawrence,Peters,"Hilll, Franecki and Herzog",2011,2,570,-1
8469907898,Christina,Christensen,O'Keefe-Mayer,2011,2,892,1
1408411404,Cody,Sandoval,Cassin-Kuvalis,2013,2,541,0
9521222618,Addie,Hayes,Bins Group,2013,1,916,1
4138332377,Luella,Pena,"Daniel, Ledner and Thompson",2016,3,645,1
3808686828,Lester,Myers,Roob LLC,2015,2,237,-1
4723555987,Mae,Rodriguez,Kassulke-Cronin,2014,3,939,1
8435124466,Jeanette,Watkins,"Parisian, Rolfson and Balistreri",2016,2,944,1
7283099444,Jeffrey,Shaw,"Jacobs, Jaskolski and Torp",2015,1,213,0
5930371149,Victor,Cook,Zieme-Rice,2016,2,271,-1
9036291145,Vincent,Rowe,Orn-Zemlak,2015,2,575,-1
6312483209,Rosa,Schneider,"Barrows, West and Feeney",2017,2,160,-1
3644306562,Austin,Beck,"White, Kshlerin and Hintz",2011,1,339,1
2094067716,Cameron,Ryan,Yost-Murphy,2015,1,89,0
3763838408,Shawn,Blair,"Swaniawski, Anderson and Sipes",2014,1,613,0
9701743033,Isabel,Burke,"Medhurst, Funk and Langworth",2012,1,900,1
3747602364,Luis,Mason,"Hettinger, Herman and Franecki",2013,2,814,0
6142716516,Gavin,Holmes,"Waters, Schaefer and Welch",2011,3,79,1
1921087699,Billy,Lewis,Kessler Inc,2015,3,574,0
677303084,Ethel,Holloway,Toy-Zieme,2014,2,507,0
9552902751,Addie,Boone,Schoen-Schultz,2014,1,615,0
7041246204,Theodore,Sanders,"Schoen, Crist and Lubowitz",2016,2,945,1
2076642961,Callie,Olson,Medhurst-Monahan,2011,1,52,-1
5052759276,Rodney,Shaw,"Jones, Tillman and Legros",2012,3,308,1
5756244939,Jeffrey,Perkins,Runte Group,2015,2,166,1
5020637101,Verna,Terry,Ernser-Bailey,2012,1,376,0
2053366191,Annie,Jenkins,Quitzon Group,2012,1,411,1
3728593344,Jonathan,Vaughn,Terry-Mayert,2017,1,793,1
8731843071,Edith,Brooks,"Krajcik, Koepp and Schaden",2016,2,41,1
6901818310,Gavin,Hampton,Boyer-Douglas,2017,2,378,0
697885761,Dollie,Carter,Denesik-Shields,2015,2,169,1
4383211937,Bess,Paul,Heidenreich-Schoen,2017,3,479,1
2463521443,Bobby,Sparks,Smith Group,2015,2,230,0
8228629228,Cory,Reese,Macejkovic and Sons,2012,2,487,-1
4128684339,Alberta,Kelley,Bins-Klein,2011,1,85,1
6239637501,James,Waters,Gerhold LLC,2014,2,12,-1
9185991772,Luke,Hudson,"Brakus, O'Kon and Kshlerin",2013,1,825,1
9476119612,Violet,Walker,"Quigley, Macejkovic and Witting",2014,2,926,1
7184406186,Jonathan,Meyer,Weber Group,2012,1,683,1
8403302057,Isabella,Carlson,Wilkinson-Haley,2015,1,160,-1
2250205597,Jeff,Ball,Watsica Inc,2015,1,212,1
5146729004,Francisco,Chambers,"Emard, Crooks and Hodkiewicz",2016,2,572,-1
1699747445,Minnie,Becker,"Marquardt, Yundt and Hauck",2016,2,908,0
7263590823,Vernon,Guzman,"Johnston, DuBuque and Olson",2012,2,655,-1
4798134098,Douglas,Bowman,"Conroy, Stiedemann and Konopelski",2014,2,563,1
3512509259,Landon,Strickland,McLaughlin Group,2014,1,601,1
3810359377,Lillian,Parker,Harvey and Sons,2016,2,150,-1
5234365813,Vera,Snyder,Cronin-Stoltenberg,2013,2,643,1
9804793729,Martin,Matthews,Balistreri-Jerde,2016,1,260,-1
